64 7169229197.81 7132548994.45 7154086420.94 6663559874.85 7160002923.71
192 17491144641.4 17400781718.7 17421497670.7 17495947220.7 17468239592.8
320 27837953502.1 28033233473.5 27962473309.5 28016509624.3 28036188687.4
448 38412224511.9 38354733646.2 38395239772.2 38375115771.5 37725197901.6
576 48158808127.6 48251575969.9 48287776430.1 48074332228.8 47874560300.0
704 58343472766.6 58323022755.3 58416629491.8 58340349845.6 58291547851.0
832 68546336373.9 68554767795.5 68563988794.1 68382708187.1 68640732442.9
960 78928268581.7 79020821426.9 78788358649.8 78976491871.1 78847502530.2
1088 89368627702.4 89537097243.0 89329172743.1 89572700184.1 89258480208.8
1216 92617305719.6 92552644826.1 92629059871.8 92487098888.3 92466527502.8
1344 93132117126.4 93131514685.2 93125969944.0 93133023061.9 93139997986.5
1472 94176305585.4 94099255214.5 94110929469.1 94105718337.8 94092397483.0
1500 93839822694.3 93909058175.3 93923258614.2 93861439175.2 93858285326.7
