64 5819654964.96 5786107569.41 5794279652.17 5811082733.94 5784680617.12
192 14171110167.1 14120065629.5 14269137379.0 14291409249.4 14256979340.6
320 22793935322.9 22014218694.2 22612143187.4 22264936750.8 21883721357.4
448 30930305884.2 30874140900.7 30887799193.5 30805121230.5 30777972334.5
576 39382221759.1 39313072111.7 38994017521.9 39215212253.8 39411833194.3
704 45934819399.8 47955880682.8 48036691558.3 47609915559.0 47832274418.4
832 53209232139.2 56026705469.8 56307572452.8 56278105134.3 56130195873.5
960 64279355832.9 64360203533.1 64315695424.4 64534795641.9 63931981084.7
1088 73077142927.6 72426228375.1 73019266757.7 73163626149.7 72934945990.2
1216 81650222865.6 81647175463.5 81198977117.2 81578301429.1 81475645331.2
1344 89776838480.9 89883467506.0 90215569508.1 89353388507.0 88006915892.3
1472 94034009718.8 93999492503.3 94030683076.6 94048518823.1 94039183969.2
1500 93814964469.5 93759667483.7 93773164395.1 93783538425.9 93809459763.6
