64 8.559 8.559 8.557 8.566 8.559
192 15.753 15.728 15.744 15.748 15.757
320 8.905 8.904 8.913 8.917 8.926
448 9.002 8.993 8.992 8.998 9.005
576 9.597 9.588 9.597 9.597 9.597
704 11.646 11.646 11.645 11.645 11.646
832 13.692 13.691 13.69 13.689 13.692
960 15.713 15.726 15.707 15.729 15.698
1088 17.783 17.788 17.781 17.787 17.784
1216 19.82 19.826 19.819 19.807 19.822
1344 21.857 21.856 21.86 21.865 21.853
1472 23.918 23.923 23.916 23.912 23.914
1500 24.362 24.36 24.366 24.367 24.365
