64 8266555.34797 8218902.79747 8230510.86957 8254378.88344 8216875.87658
192 8200873.93932 8171334.27634 8257602.64986 8270491.46376 8250566.74803
320 8282679.98653 7999352.72318 8216621.79776 8090456.66816 7951933.6328
448 8191288.6346 8176414.43346 8180031.56608 8158135.9191 8150946.06317
576 8204629.53314 8190223.35659 8123753.65039 8169835.88622 8210798.58215
704 7887159.92441 8234182.80956 8248058.30329 8174779.45723 8212959.20646
832 7770039.73994 8181469.8408 8222484.2951 8218181.24043 8196582.34134
960 8165568.57633 8175838.86346 8170184.88624 8198017.73906 8121440.68659
1088 8214606.89384 8141437.54216 8208101.02943 8224328.47906 8198622.52586
1216 8230869.24047 8230562.04269 8185380.75779 8223619.09568 8213270.69871
1344 8203292.98984 8213036.13906 8243381.71675 8164600.55801 8041567.60711
1472 7857119.79602 7854235.67039 7856841.83461 7858332.1209 7857552.13646
1500 7694796.95453 7690261.44059 7691368.47072 7692219.35908 7694345.45305
