64 14285.7 13786.8 13076.6 13894.9 13771.9
192 14287.6 13685.9 14245.1 13334.6 14068.9
320 13616.1 13678.8 13937.0 13830.5 14220.8
448 13649.6 13384.6 13312.4 13879.5 14058.9
576 13769.3 13476.1 14011.8 14459.9 13868.7
704 13977.6 14516.8 14537.2 14215.9 14317.9
832 14463.9 14323.6 14134.8 14868.8 14860.7
960 15274.7 14747.3 15082.5 14593.2 15167.5
1088 14794.2 15250.3 14201.7 15487.9 15241.5
1216 14946.0 15212.5 13989.9 15198.4 13715.9
1344 14734.4 16119.6 15333.3 15031.8 14395.9
1472 15067.2 15607.2 15156.6 15274.3 14201.5
1500 15016.4 14439.0 14712.9 14998.1 14978.3
