64 469.103 751.909 838.505 480.818 768.453
192 327.881 650.738 679.732 683.46 344.069
320 819.703 679.111 716.769 721.309 714.72
448 708.747 727.187 660.01 765.824 724.088
576 603.458 621.673 676.579 616.391 532.2
704 528.077 513.817 374.307 439.723 481.017
832 410.628 347.518 348.088 383.218 514.98
960 330.542 677.226 462.286 344.976 447.667
1088 436.966 372.926 359.656 539.266 312.032
1216 346.495 354.784 331.524 326.762 562.904
1344 373.78 324.829 357.161 352.391 469.535
1472 548.992 368.067 544.354 334.446 313.676
1500 287.004 349.618 284.083 493.935 383.26
