64 9.70861363411 9.68158626556 9.66996645927 9.54473805428 9.68583083153
192 9.7234210968 9.78237628937 9.68644523621 9.71961545944 9.73948502541
320 9.82531523705 9.7833712101 9.78865551949 9.78423047066 9.83520960808
448 9.79261517525 9.82006168365 9.80715680122 9.80064344406 9.8210375309
576 10.595293045 10.4541387558 10.5281944275 10.410282135 10.5659673214
704 12.5411298275 12.5422394276 12.5168950558 12.5390527248 12.5414760113
832 14.6067445278 14.5783998966 14.6128115654 14.5424702168 14.6052312851
960 16.6510035992 16.6446633339 16.6250727177 16.6402099133 16.6207585335
1088 18.6026926041 18.6044251919 18.6032819748 18.5524654388 18.6010916233
1216 20.6683809757 20.8168292046 20.8138370514 20.8153216839 20.8124217987
1344 22.8614189625 22.807929039 22.6780974865 22.810302496 22.6769602299
1472 24.7784566879 24.8584702015 24.8578419685 24.8576421738 24.8423080444
1500 25.3066632748 25.3264853954 25.323861599 25.3262188435 25.3248519897
