64 102200000.0 100230000.0 103454000.0 94438900.0 99884100.0
192 107853000.0 106708000.0 107410000.0 107332000.0 107947000.0
320 101884000.0 101519000.0 103140000.0 101090000.0 102873000.0
448 101124000.0 102504000.0 103972000.0 102329000.0 100921000.0
576 102806000.0 102629000.0 103047000.0 100899000.0 101597000.0
704 104189000.0 103223000.0 104333000.0 104204000.0 103938000.0
832 105373000.0 105010000.0 105699000.0 105595000.0 105978000.0
960 106838000.0 106917000.0 106494000.0 107284000.0 106387000.0
1088 107534000.0 107724000.0 107068000.0 108037000.0 107704000.0
1216 109186000.0 110346000.0 110765000.0 109941000.0 110913000.0
1344 114288000.0 111422000.0 113563000.0 113597000.0 113674000.0
1472 114962000.0 117298000.0 117508000.0 116990000.0 117778000.0
1500 117888000.0 118039000.0 118212000.0 117694000.0 117883000.0
