64 229172000.0 229169000.0 229171000.0 229171067.0 229169000.0
192 229171000.0 229171000.0 229171000.0 229172000.0 229170000.0
320 229174000.0 229173000.0 229173000.0 229172000.0 229174000.0
448 229175361.0 229171000.0 229172000.0 229173000.0 229172000.0
576 229169000.0 229170000.0 229168000.0 229170000.0 229169000.0
704 229168000.0 229168000.0 229167000.0 229170000.0 229168000.0
832 229167000.0 229169000.0 229168000.0 229169000.0 229167000.0
960 229168000.0 229170000.0 229171000.0 229169000.0 229169000.0
1088 229170000.0 229169000.0 229169000.0 229171000.0 229170000.0
1216 229168000.0 229168000.0 229168000.0 229169000.0 229170000.0
1344 229170000.0 229170000.0 229170000.0 229170000.0 229171000.0
1472 229169000.0 229169000.0 229169000.0 229169000.0 229168000.0
1500 229168000.0 229169000.0 229167000.0 229172000.0 229171000.0
