64 1454390.0 1375780.0 1485330.0 1288360.0 1366550.0
192 1634680.0 1611940.0 1631530.0 1618060.0 1641330.0
320 1420470.0 1392300.0 1458580.0 1381450.0 1451800.0
448 1376830.0 1442720.0 1482300.0 1410740.0 1402520.0
576 1428440.0 1429640.0 1429180.0 1360190.0 1402140.0
704 1443100.0 1411380.0 1449230.0 1442560.0 1440660.0
832 1471950.0 1459380.0 1481270.0 1483670.0 1488770.0
960 1504020.0 1510150.0 1514190.0 1514780.0 1493350.0
1088 1538260.0 1541590.0 1523150.0 1564370.0 1545220.0
1216 1446060.0 1446080.0 1444510.0 1437500.0 1468790.0
1344 1338040.0 1331730.0 1326000.0 1331970.0 1344130.0
1472 1244830.0 1236140.0 1245790.0 1240880.0 1244330.0
1500 1218840.0 1215510.0 1220850.0 1226310.0 1229430.0
